bug_id,feature,severity,status,date_reported,date_resolved,platform,region,assigned_team,bug_type,milestone,priority_level,days_to_resolve
7808,Expansion Pack,Low,Resolved,2024-08-12,2024-08-13,Playstation,South America,Graphics,Graphics,M1,Medium,1.0
7809,Seasons,Low,Resolved,2025-02-23,2025-03-17,Pc,Africa,Audio,Audio,M3,Medium,22.0
7810,UI,Critical,Resolved,2024-10-11,2024-11-03,Pc,North America,Build Mode,Graphics,M2,Medium,23.0
7811,UI,Medium,Resolved,2024-08-18,2024-08-23,Playstation,North America,Build Mode,Network,M4,Low,5.0
7812,Audio,Critical,In Progress,2024-11-26,,Playstation,South America,Audio,Mods & Custom Content,M5,Low,
7813,Careers,Critical,Resolved,2024-11-18,2024-12-08,Xbox,Europe,Expansion Pack,Gameplay,M3,Medium,20.0
7814,Aspirations,Medium,Resolved,2024-09-04,2024-09-23,Xbox,Oceania,Platform,Expansion Pack,M3,Medium,19.0
7815,Aspirations,Medium,Resolved,2024-12-08,2024-12-15,Mac,Asia,Expansion Pack,Audio,M5,Medium,7.0
7816,Tutorial,Medium,Resolved,2024-07-12,2024-07-23,Pc,North America,Expansion Pack,UI,M2,Medium,11.0
7817,Create-a-Sim,Medium,Resolved,2024-11-19,2024-12-10,Mac,Oceania,LiveOps,Gameplay,M4,High,21.0
7818,Live Mode,High,Resolved,2025-04-14,2025-05-05,Playstation,Africa,Audio,Mods & Custom Content,M5,High,21.0
7819,UI,Low,In Progress,2024-07-12,,Playstation,Africa,Platform,UI,M3,Medium,
7820,Create-a-Sim,Critical,Resolved,2024-11-29,2024-12-27,Xbox,Asia,UI/UX,Network,M6,Low,28.0
7821,Multiplayer,Medium,Resolved,2025-03-12,2025-04-11,Mac,South America,Expansion Pack,UI,M7,Low,30.0
7822,Aspirations,High,In Progress,2024-08-09,,Playstation,Europe,LiveOps,Audio,M5,Medium,
7823,Aging System,Medium,New,2025-01-13,,Pc,Oceania,Build Mode,Network,M1,Medium,
7824,Tutorial,Low,Resolved,2025-01-20,2025-01-30,Xbox,North America,Audio,Gameplay,M6,Medium,10.0
7825,Aspirations,Medium,Resolved,2024-11-30,2024-12-25,Playstation,Asia,Expansion Pack,Graphics,M6,High,25.0
7826,Create-a-Sim,Low,Resolved,2024-05-09,2024-06-08,Pc,Europe,Platform,Network,M1,Low,30.0
7827,Aging System,Low,Resolved,2024-09-02,2024-09-16,Pc,Europe,Platform,Audio,M6,Medium,14.0
7828,Bug Fixes,Medium,In Progress,2024-08-04,,Playstation,South America,CAS,Performance,M7,Low,
7829,Tutorial,Medium,Won't Fix,2024-06-12,2024-06-29,Mac,Asia,CAS,Gameplay,M3,Low,17.0
7830,Audio,Low,Resolved,2024-07-01,2024-07-31,Xbox,Europe,Platform,UI,M2,Medium,30.0
7831,UI,Low,New,2024-05-01,,Playstation,Oceania,Build Mode,Graphics,M5,Low,
7832,Create-a-Sim,Low,Resolved,2025-03-21,2025-03-24,Pc,Asia,Graphics,Network,M3,Medium,3.0
7833,Expansion Pack,Critical,Resolved,2024-11-22,2024-12-12,Playstation,Africa,Expansion Pack,Gameplay,M6,High,20.0
7834,Bug Fixes,Medium,In Progress,2025-03-30,,Xbox,Europe,CAS,Mods & Custom Content,M7,Low,
7835,Mods & Custom Content,Medium,Won't Fix,2025-01-13,2025-02-02,Playstation,North America,Graphics,UI,M7,Low,20.0
7836,Tutorial,Critical,Resolved,2024-08-16,2024-08-30,Xbox,South America,UI/UX,UI,M3,Medium,14.0
7837,Mods & Custom Content,Critical,Resolved,2024-07-28,2024-07-29,Xbox,Africa,Platform,Gameplay,M6,Medium,1.0
7838,Live Mode,High,New,2024-12-09,,Pc,Africa,Expansion Pack,Network,M6,Low,
7839,Occults,High,Resolved,2025-01-21,2025-02-09,Mac,Europe,UI/UX,Gameplay,M5,Medium,19.0
7840,Create-a-Sim,Low,Resolved,2024-10-25,2024-11-02,Playstation,Oceania,Platform,Audio,M1,Medium,8.0
7841,World Map,Critical,Resolved,2025-04-10,2025-05-01,Mac,Africa,LiveOps,Graphics,M5,Medium,21.0
7842,Live Mode,Low,Resolved,2024-12-11,2024-12-12,Mac,South America,Expansion Pack,Graphics,M7,Medium,1.0
7843,Multiplayer,Low,Resolved,2024-08-01,2024-08-30,Mac,Europe,Expansion Pack,Graphics,M3,Low,29.0
7844,Mods & Custom Content,Low,Resolved,2024-04-26,2024-05-24,Playstation,Africa,CAS,Performance,M1,Medium,28.0
7845,Social Interactions,High,Resolved,2025-02-21,2025-03-02,Mac,North America,CAS,Performance,M3,Medium,9.0
7846,Aging System,Low,Resolved,2024-08-17,2024-09-07,Mac,North America,Build Mode,Performance,M7,Medium,21.0
7847,Multiplayer,Medium,Resolved,2024-07-15,2024-08-01,Mac,Africa,LiveOps,Mods & Custom Content,M3,Low,17.0
7848,Aging System,High,In Progress,2024-11-01,,Pc,Europe,Audio,Gameplay,M6,Medium,
7849,Careers,High,New,2025-03-15,,Xbox,Oceania,Graphics,UI,M6,Low,
7850,Mods & Custom Content,High,Resolved,2024-12-17,2024-12-19,Xbox,Oceania,Graphics,Expansion Pack,M6,Medium,2.0
7851,UI,Low,Won't Fix,2024-07-17,2024-08-06,Xbox,North America,Expansion Pack,Mods & Custom Content,M7,High,20.0
7852,Live Mode,Low,Resolved,2024-12-25,2024-12-26,Mac,Asia,LiveOps,Network,M5,High,1.0
7853,Seasons,High,Resolved,2025-01-06,2025-01-31,Playstation,North America,Graphics,Graphics,M6,Low,25.0
7854,Skills,Medium,In Progress,2024-11-26,,Playstation,Oceania,Audio,Expansion Pack,M4,High,
7855,UI,Critical,Won't Fix,2024-09-04,2024-09-26,Playstation,Europe,Audio,Performance,M2,Medium,22.0
7856,Graphics,Low,Resolved,2024-08-13,2024-08-19,Xbox,Europe,Audio,Performance,M7,Low,6.0
7857,Build Mode,Low,Resolved,2024-09-26,2024-10-06,Playstation,Europe,CAS,Audio,M3,Medium,10.0
7858,Pets,Critical,In Progress,2024-04-20,,Mac,Africa,UI/UX,Mods & Custom Content,M2,Medium,
7859,Aging System,Medium,Resolved,2025-03-02,2025-03-10,Pc,Asia,CAS,Audio,M2,High,8.0
7860,Mods & Custom Content,Medium,Won't Fix,2024-05-13,2024-05-26,Mac,Asia,Expansion Pack,Audio,M7,Medium,13.0
7861,Pets,Low,Resolved,2024-06-27,2024-07-21,Xbox,Asia,Expansion Pack,Mods & Custom Content,M4,Medium,24.0
7862,Bug Fixes,Low,In Progress,2024-12-06,,Pc,Europe,LiveOps,Graphics,M5,High,
7863,Create-a-Sim,Medium,Resolved,2024-06-08,2024-07-05,Mac,Asia,UI/UX,Expansion Pack,M5,Low,27.0
7864,Audio,High,Resolved,2024-07-01,2024-07-07,Playstation,South America,CAS,Network,M7,High,6.0
7865,Careers,Medium,New,2024-05-21,,Xbox,North America,Audio,Graphics,M4,Medium,
7866,Live Mode,Critical,Resolved,2024-11-20,2024-12-16,Mac,Oceania,LiveOps,Expansion Pack,M1,High,26.0
7867,Seasons,High,Resolved,2025-02-16,2025-03-12,Xbox,Africa,CAS,Audio,M1,Medium,24.0
7868,Careers,Medium,Resolved,2025-03-25,2025-04-04,Playstation,Europe,Graphics,Graphics,M3,Medium,10.0
7869,World Map,Low,New,2024-07-13,,Xbox,Asia,CAS,Gameplay,M3,Medium,
7870,Careers,Low,Resolved,2024-05-16,2024-05-22,Playstation,Oceania,Graphics,Expansion Pack,M5,Low,6.0
7871,Seasons,Medium,Resolved,2025-01-08,2025-01-19,Playstation,Africa,LiveOps,Mods & Custom Content,M4,Medium,11.0
7872,Occults,High,Resolved,2024-08-09,2024-08-21,Pc,North America,CAS,Expansion Pack,M7,High,12.0
7873,Mods & Custom Content,Low,Resolved,2025-01-07,2025-01-29,Xbox,Oceania,Audio,Performance,M3,Medium,22.0
7874,UI,Low,Resolved,2024-07-16,2024-08-05,Xbox,Asia,Graphics,Audio,M4,Medium,20.0
7875,Careers,Low,Resolved,2024-06-21,2024-07-17,Xbox,Europe,CAS,UI,M6,Medium,26.0
7876,Mods & Custom Content,Low,Resolved,2024-07-18,2024-07-29,Mac,North America,UI/UX,Expansion Pack,M1,Low,11.0
7877,Pets,Low,In Progress,2024-07-31,,Xbox,Oceania,Audio,Audio,M4,Medium,
7878,Careers,Medium,Investigating,2024-09-29,,Pc,Asia,LiveOps,Network,M4,Medium,
7879,Graphics,High,Resolved,2024-12-06,2024-12-25,Mac,Africa,UI/UX,Gameplay,M5,Low,19.0
7880,Audio,Medium,Won't Fix,2024-07-26,2024-08-12,Playstation,Europe,UI/UX,UI,M3,Medium,17.0
7881,Aging System,Low,Resolved,2025-01-28,2025-02-26,Mac,Oceania,LiveOps,Network,M3,High,29.0
7882,Audio,Low,Resolved,2024-05-17,2024-05-22,Pc,North America,Graphics,UI,M7,High,5.0
7883,Aging System,Low,Resolved,2025-04-08,2025-04-21,Xbox,Africa,CAS,Network,M1,Medium,13.0
7884,Multiplayer,Low,Resolved,2024-09-10,2024-10-03,Playstation,Oceania,LiveOps,Audio,M3,High,23.0
7885,Expansion Pack,Critical,Resolved,2024-06-18,2024-06-30,Xbox,Europe,LiveOps,Graphics,M2,Low,12.0
7886,Live Mode,Low,Resolved,2024-09-26,2024-10-25,Playstation,Africa,Platform,Graphics,M3,Medium,29.0
7887,Careers,Low,Resolved,2024-10-19,2024-10-24,Mac,Oceania,LiveOps,Gameplay,M1,Medium,5.0
7888,Live Mode,Medium,Resolved,2025-01-11,2025-01-22,Mac,South America,LiveOps,Performance,M6,Medium,11.0
7889,Aging System,Medium,Resolved,2025-01-21,2025-02-02,Xbox,North America,CAS,Graphics,M2,Medium,12.0
7890,Build Mode,High,Won't Fix,2025-02-11,2025-03-06,Pc,North America,CAS,Network,M2,Medium,23.0
7891,Graphics,Low,Resolved,2025-02-02,2025-03-02,Pc,Oceania,Build Mode,Audio,M6,Medium,28.0
7892,World Map,Medium,Resolved,2024-04-25,2024-05-22,Xbox,Africa,Audio,Expansion Pack,M6,Medium,27.0
7893,Aspirations,Medium,Resolved,2024-09-04,2024-09-25,Pc,South America,CAS,Expansion Pack,M4,Medium,21.0
7894,UI,Medium,Resolved,2025-02-24,2025-03-02,Pc,Africa,Audio,Mods & Custom Content,M5,High,6.0
7895,Occults,Medium,Investigating,2025-01-20,,Mac,Asia,Expansion Pack,Audio,M5,High,
7896,Social Interactions,Low,Resolved,2025-03-21,2025-04-04,Xbox,Asia,CAS,Audio,M3,Low,14.0
7897,Expansion Pack,Medium,Won't Fix,2024-11-21,2024-12-03,Mac,Europe,UI/UX,Audio,M2,Low,12.0
7898,UI,High,Resolved,2024-06-12,2024-06-22,Pc,Europe,Audio,Mods & Custom Content,M1,High,10.0
7899,Pets,Critical,Resolved,2025-01-08,2025-01-17,Pc,Europe,CAS,UI,M2,High,9.0
7900,Seasons,Medium,In Progress,2024-07-21,,Mac,North America,Graphics,Graphics,M6,Low,
7901,Social Interactions,Low,Resolved,2024-10-04,2024-11-03,Mac,South America,Graphics,Expansion Pack,M2,Medium,30.0
7902,Occults,Low,New,2024-10-01,,Mac,Africa,Expansion Pack,Graphics,M2,Medium,
7903,UI,High,Resolved,2024-09-02,2024-09-07,Mac,Oceania,Graphics,Expansion Pack,M5,Medium,5.0
7904,Multiplayer,Low,Resolved,2024-11-25,2024-12-21,Pc,South America,Graphics,Graphics,M1,Low,26.0
7905,Bug Fixes,Critical,Resolved,2024-05-14,2024-05-16,Mac,Africa,LiveOps,UI,M1,Medium,2.0
7906,Pets,Medium,New,2024-06-07,,Pc,Europe,UI/UX,Audio,M5,Low,
7907,Create-a-Sim,High,In Progress,2024-10-06,,Mac,Asia,LiveOps,Gameplay,M1,Medium,
7908,Mods & Custom Content,Low,Resolved,2024-06-13,2024-06-25,Pc,Africa,Expansion Pack,UI,M1,Medium,12.0
7909,Graphics,Medium,Resolved,2024-06-26,2024-07-24,Mac,Africa,UI/UX,UI,M3,High,28.0
7910,Live Mode,Medium,Resolved,2024-04-22,2024-05-17,Pc,Africa,Graphics,Performance,M4,Low,25.0
7911,UI,High,Investigating,2024-10-18,,Xbox,Asia,Platform,Gameplay,M2,Medium,
7912,Bug Fixes,Critical,Resolved,2025-01-08,2025-01-12,Playstation,Oceania,Expansion Pack,Audio,M5,Medium,4.0
7913,Occults,Medium,Resolved,2024-10-14,2024-10-29,Playstation,South America,Platform,UI,M3,Low,15.0
7914,Expansion Pack,Critical,Resolved,2025-03-22,2025-03-28,Playstation,North America,Audio,UI,M4,Low,6.0
7915,Audio,Low,Resolved,2025-03-28,2025-04-27,Xbox,Asia,UI/UX,Performance,M5,High,30.0
7916,UI,Medium,Resolved,2025-04-08,2025-04-09,Pc,Asia,CAS,Performance,M3,Medium,1.0
7917,Build Mode,Critical,Investigating,2024-09-01,,Xbox,South America,Graphics,Performance,M1,High,
7918,Aging System,Medium,Resolved,2024-10-14,2024-11-07,Xbox,Oceania,Audio,Mods & Custom Content,M5,High,24.0
7919,Graphics,Low,Resolved,2024-12-08,2024-12-19,Mac,Europe,Expansion Pack,Audio,M5,High,11.0
7920,Multiplayer,Low,Investigating,2024-11-19,,Xbox,South America,UI/UX,UI,M2,Medium,
7921,Live Mode,Low,Resolved,2024-09-14,2024-09-21,Playstation,Europe,Audio,UI,M7,Medium,7.0
7922,Careers,Medium,Won't Fix,2024-05-02,2024-05-10,Pc,North America,Expansion Pack,Gameplay,M5,Medium,8.0
7923,Bug Fixes,Medium,Resolved,2025-03-21,2025-04-11,Mac,Europe,UI/UX,Graphics,M6,Medium,21.0
7924,Build Mode,High,Resolved,2024-09-05,2024-09-28,Playstation,North America,LiveOps,Graphics,M2,Medium,23.0
7925,Expansion Pack,High,Investigating,2024-11-11,,Mac,Europe,LiveOps,UI,M4,Low,
7926,Audio,Medium,Resolved,2024-06-28,2024-07-05,Xbox,North America,Audio,Expansion Pack,M5,High,7.0
7927,Create-a-Sim,Critical,Resolved,2024-09-24,2024-10-20,Mac,Oceania,CAS,Audio,M7,High,26.0
7928,Bug Fixes,Low,Resolved,2024-07-20,2024-08-09,Mac,Europe,UI/UX,UI,M4,Medium,20.0
7929,Seasons,Critical,In Progress,2025-03-18,,Pc,Asia,CAS,Expansion Pack,M1,Low,
7930,Tutorial,Critical,In Progress,2025-01-07,,Mac,Europe,Expansion Pack,Performance,M1,Low,
7931,Create-a-Sim,High,In Progress,2024-10-21,,Xbox,Africa,LiveOps,Network,M3,Medium,
7932,UI,Low,Won't Fix,2024-10-13,2024-11-12,Pc,North America,Platform,Mods & Custom Content,M1,Medium,30.0
7933,Live Mode,Low,New,2024-12-25,,Playstation,Europe,Expansion Pack,UI,M3,Medium,
7934,Multiplayer,High,Investigating,2024-12-28,,Xbox,Asia,Build Mode,Mods & Custom Content,M3,Medium,
7935,Occults,Low,Resolved,2024-12-12,2024-12-16,Playstation,Europe,CAS,Gameplay,M3,Medium,4.0
7936,Seasons,Medium,Resolved,2025-03-23,2025-04-12,Xbox,Asia,Expansion Pack,Audio,M6,Medium,20.0
7937,Bug Fixes,Low,Won't Fix,2025-01-12,2025-02-01,Pc,North America,Platform,Gameplay,M2,High,20.0
7938,Multiplayer,Low,New,2024-07-15,,Pc,North America,Expansion Pack,Graphics,M4,Low,
7939,Graphics,Low,Resolved,2024-04-30,2024-05-27,Pc,South America,UI/UX,Gameplay,M3,Medium,27.0
7940,Create-a-Sim,Low,Resolved,2025-02-09,2025-02-20,Playstation,South America,LiveOps,Network,M3,Medium,11.0
7941,Build Mode,Low,Resolved,2024-12-04,2024-12-08,Xbox,Oceania,Platform,Mods & Custom Content,M6,Medium,4.0
7942,Seasons,Low,New,2024-12-21,,Playstation,North America,CAS,Performance,M6,Medium,
7943,Create-a-Sim,Medium,Won't Fix,2024-12-29,2025-01-04,Playstation,North America,LiveOps,Audio,M2,Medium,6.0
7944,Pets,Low,Resolved,2024-12-10,2024-12-30,Mac,South America,Build Mode,UI,M6,Low,20.0
7945,Multiplayer,Low,Resolved,2024-07-22,2024-07-28,Mac,Oceania,Graphics,Audio,M1,High,6.0
7946,Careers,Low,Resolved,2024-10-01,2024-10-11,Xbox,Oceania,Audio,Mods & Custom Content,M4,High,10.0
7947,Social Interactions,Medium,Resolved,2024-12-23,2024-12-26,Playstation,Africa,Platform,Gameplay,M4,High,3.0
7948,Seasons,Low,Resolved,2024-07-20,2024-08-07,Xbox,Oceania,Expansion Pack,Performance,M1,Medium,18.0
7949,Aspirations,Low,Resolved,2024-11-24,2024-12-03,Mac,Oceania,Graphics,Gameplay,M3,Low,9.0
7950,Expansion Pack,Medium,Resolved,2025-04-01,2025-04-17,Playstation,Africa,UI/UX,Expansion Pack,M4,Low,16.0
7951,Expansion Pack,High,Won't Fix,2025-02-19,2025-03-19,Mac,South America,Audio,Network,M5,High,28.0
7952,Careers,High,Resolved,2024-04-22,2024-05-02,Pc,South America,CAS,Gameplay,M7,Medium,10.0
7953,Careers,High,Investigating,2025-01-25,,Pc,Africa,UI/UX,Network,M4,Medium,
7954,Tutorial,Medium,Resolved,2024-12-09,2024-12-13,Playstation,Europe,Audio,UI,M3,Low,4.0
7955,Seasons,Medium,Resolved,2025-03-19,2025-03-21,Mac,Europe,Build Mode,Network,M7,Low,2.0
7956,UI,Critical,Resolved,2024-09-10,2024-09-16,Mac,Oceania,Platform,Mods & Custom Content,M6,Medium,6.0
7957,Careers,Medium,New,2024-11-18,,Xbox,North America,Build Mode,Audio,M4,Medium,
7958,UI,Low,Won't Fix,2025-03-13,2025-03-30,Mac,Europe,LiveOps,Gameplay,M5,Low,17.0
7959,Aging System,Medium,Resolved,2024-10-24,2024-11-03,Pc,Oceania,UI/UX,Mods & Custom Content,M1,Medium,10.0
7960,Bug Fixes,High,Resolved,2024-06-26,2024-07-13,Playstation,North America,Expansion Pack,UI,M6,High,17.0
7961,Build Mode,Medium,Resolved,2024-09-19,2024-10-19,Xbox,Africa,Audio,Expansion Pack,M2,Medium,30.0
7962,Seasons,High,New,2025-02-15,,Playstation,Africa,Platform,Audio,M4,Medium,
7963,Pets,High,Resolved,2024-07-19,2024-07-22,Playstation,Africa,Expansion Pack,Expansion Pack,M6,Medium,3.0
7964,Graphics,Medium,Investigating,2024-08-06,,Xbox,Oceania,Build Mode,Graphics,M6,Medium,
7965,Social Interactions,Medium,Resolved,2025-04-07,2025-04-08,Playstation,Oceania,Audio,Performance,M6,High,1.0
7966,Mods & Custom Content,High,Won't Fix,2024-12-15,2025-01-11,Xbox,North America,Build Mode,Graphics,M3,Low,27.0
7967,Bug Fixes,Critical,Resolved,2024-09-05,2024-09-28,Pc,Oceania,Graphics,Graphics,M4,Medium,23.0
7968,Tutorial,Low,Won't Fix,2024-08-08,2024-08-18,Pc,Europe,UI/UX,Gameplay,M3,Medium,10.0
7969,Careers,High,New,2024-09-15,,Pc,South America,Graphics,UI,M5,Low,
7970,Build Mode,High,Won't Fix,2025-03-04,2025-03-23,Playstation,Africa,Build Mode,Network,M4,High,19.0
7971,Graphics,Medium,Resolved,2025-01-09,2025-01-25,Mac,Europe,Graphics,Network,M2,Medium,16.0
7972,Pets,Low,Resolved,2024-05-20,2024-06-15,Mac,South America,CAS,UI,M4,High,26.0
7973,Bug Fixes,Medium,Resolved,2024-12-06,2025-01-05,Playstation,Europe,Expansion Pack,Audio,M2,Low,30.0
7974,Expansion Pack,Medium,Resolved,2025-01-27,2025-02-21,Playstation,Oceania,Expansion Pack,Performance,M7,Medium,25.0
7975,Bug Fixes,Low,Resolved,2024-08-22,2024-09-21,Playstation,Africa,LiveOps,Network,M6,Low,30.0
7976,Audio,Medium,Resolved,2024-06-09,2024-07-05,Pc,Asia,Expansion Pack,Gameplay,M7,Low,26.0
7977,Build Mode,Medium,Resolved,2025-01-17,2025-02-15,Xbox,Oceania,Audio,Expansion Pack,M5,Medium,29.0
7978,Aging System,Low,Resolved,2025-03-24,2025-04-13,Xbox,Europe,Audio,Expansion Pack,M7,Medium,20.0
7979,Tutorial,Medium,Resolved,2024-09-10,2024-09-29,Mac,South America,LiveOps,UI,M5,Low,19.0
7980,Multiplayer,High,Resolved,2024-08-08,2024-08-31,Playstation,Asia,Graphics,Graphics,M4,Medium,23.0
7981,Social Interactions,Medium,Resolved,2025-04-14,2025-05-05,Pc,North America,Audio,Expansion Pack,M4,Low,21.0
7982,Aging System,Low,Resolved,2025-02-10,2025-03-08,Pc,Africa,Expansion Pack,Graphics,M7,Low,26.0
7983,Mods & Custom Content,High,Investigating,2024-04-18,,Playstation,South America,Platform,Gameplay,M2,High,
7984,World Map,Low,Resolved,2024-05-13,2024-05-19,Mac,Africa,Graphics,Performance,M4,Medium,6.0
7985,Pets,High,Resolved,2024-12-28,2024-12-30,Pc,Africa,Graphics,Graphics,M3,High,2.0
7986,Build Mode,Medium,Resolved,2024-10-27,2024-11-17,Mac,North America,Audio,Mods & Custom Content,M6,High,21.0
7987,Graphics,High,Resolved,2024-12-13,2024-12-29,Mac,Oceania,LiveOps,Network,M1,Low,16.0
7988,Audio,Medium,Resolved,2025-01-11,2025-02-05,Xbox,Asia,Platform,Graphics,M7,High,25.0
7989,Skills,Low,Resolved,2024-06-19,2024-07-15,Mac,Europe,Build Mode,UI,M7,Medium,26.0
7990,Audio,Low,Resolved,2024-09-02,2024-09-27,Playstation,South America,Audio,Expansion Pack,M5,Medium,25.0
7991,Careers,Low,Resolved,2024-12-31,2025-01-30,Playstation,Africa,Platform,Gameplay,M6,High,30.0
7992,Audio,Medium,Resolved,2024-06-29,2024-07-16,Pc,Africa,Audio,Expansion Pack,M3,Medium,17.0
7993,Bug Fixes,Low,Resolved,2024-06-23,2024-07-14,Mac,Asia,CAS,Mods & Custom Content,M2,Low,21.0
7994,World Map,Low,Resolved,2025-03-31,2025-04-02,Playstation,North America,CAS,UI,M1,Medium,2.0
7995,Social Interactions,High,New,2024-09-29,,Xbox,Oceania,CAS,Mods & Custom Content,M7,Medium,
7996,Bug Fixes,Medium,Resolved,2025-02-10,2025-03-04,Pc,Europe,LiveOps,Expansion Pack,M5,Medium,22.0
7997,Build Mode,High,Resolved,2024-06-24,2024-07-10,Pc,Europe,Graphics,Network,M2,Medium,16.0
7998,Build Mode,High,Resolved,2024-05-09,2024-05-18,Playstation,Europe,Expansion Pack,Gameplay,M4,Low,9.0
7999,Mods & Custom Content,Low,Resolved,2024-06-23,2024-06-27,Mac,North America,Graphics,Performance,M2,Medium,4.0
8000,Occults,Critical,Resolved,2025-01-20,2025-01-25,Pc,North America,LiveOps,Gameplay,M5,Medium,5.0
8001,Build Mode,Medium,New,2024-07-21,,Xbox,Asia,Expansion Pack,Graphics,M2,Low,
8002,Aging System,Low,Resolved,2025-03-14,2025-03-15,Playstation,North America,CAS,Graphics,M2,Low,1.0
8003,Multiplayer,High,Resolved,2024-09-14,2024-09-28,Playstation,Africa,CAS,Expansion Pack,M1,Medium,14.0
8004,Mods & Custom Content,High,Resolved,2024-12-03,2024-12-08,Playstation,Europe,Graphics,Mods & Custom Content,M7,Low,5.0
8005,Live Mode,Medium,Resolved,2024-12-02,2024-12-19,Playstation,North America,Graphics,Network,M6,Low,17.0
8006,Pets,Low,Investigating,2025-03-01,,Pc,Asia,Platform,Gameplay,M5,Low,
8007,Tutorial,High,Resolved,2024-06-17,2024-07-17,Mac,Asia,LiveOps,Expansion Pack,M7,High,30.0
8008,Live Mode,Critical,Resolved,2024-08-03,2024-08-31,Playstation,Oceania,CAS,Network,M6,Medium,28.0
8009,Occults,Medium,In Progress,2024-09-03,,Xbox,Europe,UI/UX,Audio,M4,High,
8010,Build Mode,Low,In Progress,2024-07-28,,Pc,North America,Expansion Pack,Gameplay,M4,Medium,
8011,Mods & Custom Content,High,Resolved,2024-08-21,2024-09-01,Pc,Oceania,UI/UX,Performance,M3,High,11.0
8012,Occults,Low,Won't Fix,2024-11-18,2024-12-05,Pc,South America,LiveOps,Mods & Custom Content,M4,Low,17.0
8013,Multiplayer,Critical,Resolved,2024-10-09,2024-11-08,Mac,Europe,Audio,Gameplay,M6,High,30.0
8014,Skills,Critical,Resolved,2024-12-20,2024-12-24,Mac,Asia,CAS,Gameplay,M4,Medium,4.0
8015,Mods & Custom Content,High,Investigating,2024-05-24,,Mac,Asia,Graphics,Gameplay,M4,Medium,
8016,World Map,Low,Resolved,2024-05-10,2024-05-22,Xbox,Oceania,Graphics,UI,M2,Low,12.0
8017,Expansion Pack,High,Resolved,2025-01-18,2025-02-16,Xbox,North America,Build Mode,Mods & Custom Content,M7,High,29.0
8018,Pets,Medium,Resolved,2024-04-20,2024-05-15,Xbox,Oceania,Graphics,Expansion Pack,M6,Low,25.0
8019,Expansion Pack,High,Resolved,2024-11-17,2024-11-21,Mac,Africa,Build Mode,Performance,M2,Medium,4.0
8020,Occults,Low,Resolved,2025-04-14,2025-05-08,Pc,North America,Expansion Pack,Graphics,M7,Medium,24.0
8021,Aspirations,Low,Resolved,2024-05-23,2024-06-19,Playstation,South America,LiveOps,Gameplay,M1,Medium,27.0
8022,Tutorial,Medium,Investigating,2024-10-26,,Mac,Asia,Audio,Graphics,M3,Medium,
8023,Mods & Custom Content,High,Investigating,2024-04-20,,Xbox,Europe,LiveOps,Network,M4,Low,
8024,Mods & Custom Content,High,Resolved,2024-11-24,2024-12-13,Mac,South America,LiveOps,Gameplay,M3,Medium,19.0
8025,Careers,High,Resolved,2025-04-14,2025-05-02,Mac,North America,Platform,Graphics,M3,Medium,18.0
8026,Create-a-Sim,Medium,Won't Fix,2025-01-21,2025-02-12,Mac,Europe,LiveOps,Mods & Custom Content,M4,Low,22.0
8027,Seasons,Medium,Resolved,2025-03-25,2025-03-30,Pc,Asia,Expansion Pack,UI,M7,Medium,5.0
8028,Seasons,Low,Investigating,2024-10-08,,Playstation,Africa,Expansion Pack,Graphics,M2,Medium,
8029,Occults,Low,Resolved,2024-08-19,2024-09-08,Mac,Africa,Graphics,Performance,M3,Low,20.0
8030,World Map,Low,Resolved,2024-09-22,2024-10-12,Mac,Africa,Expansion Pack,Network,M1,High,20.0
8031,Careers,Low,New,2024-08-31,,Playstation,Asia,Build Mode,Audio,M3,Low,
8032,Skills,Low,Investigating,2025-03-09,,Playstation,South America,UI/UX,Gameplay,M6,Low,
8033,Tutorial,High,New,2025-04-18,,Playstation,Europe,Audio,UI,M7,Low,
8034,Multiplayer,Medium,Resolved,2025-02-10,2025-02-20,Mac,South America,Expansion Pack,Gameplay,M5,Medium,10.0
