bug_id,feature,severity,status,date_reported,date_resolved,platform,region,assigned_team,bug_type,milestone,priority_level
7112,Aspirations,Low,In Progress,2024-11-26,,Mac,Asia,Build Mode,Expansion Pack,M1,Medium
7113,Build Mode,Medium,Resolved,2024-09-12,2024-09-22,Xbox,Asia,LiveOps,Gameplay,M6,Low
7114,Create-a-Sim,Low,Resolved,2024-05-04,2024-05-25,Xbox,North America,UI/UX,Graphics,M4,High
7115,Graphics,Low,Resolved,2025-02-27,2025-03-28,PlayStation,Oceania,Platform,Graphics,M1,Medium
7116,World Map,Medium,Won't Fix,2024-04-26,2024-05-24,PlayStation,South America,Expansion Pack,Audio,M1,Medium
7117,Mods & Custom Content,Medium,Resolved,2024-09-24,2024-10-17,PC,South America,UI/UX,UI,M7,Medium
7118,Multiplayer,High,Resolved,2024-09-16,2024-09-20,PlayStation,Europe,UI/UX,Expansion Pack,M4,Medium
7119,Bug Fixes,Medium,New,2025-02-26,,PlayStation,South America,Graphics,Expansion Pack,M6,Medium
7120,UI,Medium,Resolved,2024-08-12,2024-09-10,Xbox,Oceania,Expansion Pack,Network,M5,Medium
7121,Live Mode,High,In Progress,2024-07-21,,Xbox,Oceania,Audio,Audio,M6,Medium
7122,Social Interactions,Low,Resolved,2024-05-29,2024-06-22,Xbox,Oceania,Graphics,Audio,M4,Low
7123,Graphics,Low,Resolved,2024-05-24,2024-06-18,Xbox,Oceania,UI/UX,UI,M4,Low
7124,UI,Low,In Progress,2024-06-18,,PC,South America,Platform,Performance,M1,Medium
7125,Occults,Low,Won't Fix,2024-06-09,2024-06-15,PC,South America,CAS,Network,M6,Medium
7126,UI,Critical,Resolved,2024-07-20,2024-08-17,Mac,Asia,Expansion Pack,Gameplay,M6,Low
7127,Live Mode,Low,Resolved,2024-05-20,2024-05-23,PC,Asia,Audio,Network,M7,High
7128,Expansion Pack,Low,New,2024-08-08,,PlayStation,Europe,Audio,Network,M1,Low
7129,Tutorial,High,New,2024-09-14,,Mac,North America,Expansion Pack,Gameplay,M1,Low
7130,World Map,High,Resolved,2024-06-18,2024-06-21,Mac,Oceania,Build Mode,Audio,M5,Low
7131,Mods & Custom Content,Medium,Resolved,2024-11-28,2024-12-10,Xbox,North America,Graphics,Mods & Custom Content,M6,Medium
7132,Aspirations,Low,Resolved,2024-08-15,2024-09-04,Mac,South America,UI/UX,Mods & Custom Content,M7,Medium
7133,Multiplayer,Low,Resolved,2024-04-27,2024-05-25,PlayStation,North America,Graphics,Mods & Custom Content,M5,High
7134,Live Mode,Critical,New,2024-05-09,,PC,South America,LiveOps,Graphics,M3,Low
7135,Tutorial,Low,Resolved,2024-09-07,2024-09-27,Mac,South America,UI/UX,Mods & Custom Content,M2,High
7136,Build Mode,Low,Resolved,2024-08-13,2024-08-31,PC,Oceania,CAS,UI,M1,Medium
7137,Tutorial,High,Resolved,2024-09-16,2024-10-11,PC,South America,Platform,Performance,M3,High
7138,Live Mode,Low,Investigating,2024-08-14,,Mac,South America,Platform,Audio,M6,Medium
7139,Careers,Low,Resolved,2024-09-02,2024-09-23,Xbox,North America,Platform,Performance,M5,Medium
7140,Pets,High,Resolved,2025-02-14,2025-03-13,Mac,Africa,UI/UX,Mods & Custom Content,M1,High
7141,Social Interactions,Low,Resolved,2024-06-01,2024-06-24,PlayStation,Europe,UI/UX,UI,M2,High
7142,Pets,High,Resolved,2024-07-01,2024-07-06,Xbox,Oceania,CAS,Network,M3,Medium
7143,Graphics,High,In Progress,2025-01-18,,PC,Asia,Graphics,Gameplay,M1,Low
7144,Bug Fixes,Medium,Resolved,2024-11-18,2024-11-26,Xbox,North America,Expansion Pack,Graphics,M2,Medium
7145,Audio,Low,Resolved,2024-10-15,2024-10-17,PC,Africa,Build Mode,Graphics,M6,Medium
7146,Live Mode,Low,Resolved,2025-01-18,2025-02-01,PC,South America,Audio,Expansion Pack,M1,Low
7147,Skills,Critical,Resolved,2024-09-05,2024-09-23,PlayStation,North America,Expansion Pack,Gameplay,M4,Medium
7148,Seasons,Critical,Resolved,2024-05-30,2024-06-02,Mac,Asia,Audio,UI,M7,Medium
7149,Graphics,Low,Resolved,2024-05-10,2024-05-23,PC,South America,UI/UX,Mods & Custom Content,M4,Medium
7150,Graphics,Medium,Resolved,2024-10-05,2024-10-07,PC,North America,LiveOps,Expansion Pack,M2,Low
7151,Skills,Low,Resolved,2024-09-13,2024-10-03,Xbox,North America,CAS,Graphics,M6,Low
7152,Social Interactions,Medium,Resolved,2024-10-12,2024-10-27,Xbox,Europe,Build Mode,Performance,M7,Low
7153,Expansion Pack,Low,Resolved,2024-09-14,2024-09-16,Mac,North America,Platform,Network,M1,Medium
7154,Tutorial,Low,In Progress,2024-07-12,,Mac,Africa,Build Mode,Expansion Pack,M3,High
7155,Expansion Pack,Low,Won't Fix,2025-03-08,2025-03-29,Xbox,North America,Build Mode,UI,M5,Medium
7156,Graphics,Medium,In Progress,2024-07-25,,Mac,Europe,Build Mode,Network,M2,Medium
7157,Aging System,Medium,Won't Fix,2025-04-05,2025-04-21,PlayStation,Africa,Audio,Network,M1,Medium
7158,Occults,Medium,In Progress,2024-12-21,,PC,South America,Platform,Network,M7,Medium
7159,Aging System,Medium,Resolved,2024-07-17,2024-08-02,Xbox,North America,Build Mode,Graphics,M5,Medium
7160,Tutorial,Medium,Investigating,2024-11-07,,PC,North America,Platform,Expansion Pack,M2,Low
7161,Aspirations,Low,Resolved,2025-01-30,2025-02-16,PlayStation,Africa,Build Mode,Expansion Pack,M4,High
7162,Bug Fixes,High,Resolved,2024-08-07,2024-08-21,Xbox,Asia,LiveOps,Graphics,M2,Medium
7163,Create-a-Sim,Low,In Progress,2024-09-13,,PC,North America,Expansion Pack,UI,M1,Medium
7164,Skills,Medium,New,2024-05-18,,Mac,Asia,Build Mode,Audio,M6,Medium
7165,Multiplayer,Low,Resolved,2024-12-06,2024-12-24,Xbox,North America,CAS,Gameplay,M6,Medium
7166,Aging System,Low,Resolved,2024-07-01,2024-07-08,PC,Africa,Build Mode,Performance,M7,Medium
7167,Aspirations,Medium,Won't Fix,2025-04-07,2025-04-24,Mac,Oceania,Expansion Pack,Performance,M3,Medium
7168,Social Interactions,Low,Resolved,2024-09-01,2024-09-28,Mac,Asia,LiveOps,Audio,M6,High
7169,UI,Critical,Resolved,2025-04-13,2025-04-14,PlayStation,Oceania,UI/UX,Audio,M2,Medium
7170,Skills,Medium,Resolved,2025-01-29,2025-02-08,PlayStation,Europe,CAS,Performance,M3,Medium
7171,Occults,Medium,Won't Fix,2024-10-31,2024-11-06,PlayStation,Europe,Build Mode,Performance,M1,High
7172,Skills,Low,Resolved,2024-09-20,2024-10-08,PC,North America,Graphics,UI,M3,Medium
7173,Skills,High,Resolved,2025-03-17,2025-03-23,Xbox,North America,CAS,Audio,M7,High
7174,Audio,High,Resolved,2024-09-30,2024-10-17,PC,Europe,Expansion Pack,Network,M5,Medium
7175,Aging System,Low,Resolved,2024-04-18,2024-05-18,Mac,Africa,Graphics,Audio,M2,Medium
7176,Create-a-Sim,Low,Resolved,2024-10-05,2024-10-23,Xbox,Europe,Expansion Pack,Gameplay,M3,Medium
7177,Careers,Low,In Progress,2025-02-15,,PlayStation,Africa,Expansion Pack,Expansion Pack,M5,High
7178,Pets,Low,Won't Fix,2024-08-01,2024-08-07,Xbox,Oceania,Graphics,UI,M4,Low
7179,Skills,High,Resolved,2025-04-08,2025-05-05,Mac,South America,Graphics,UI,M4,Low
7180,Occults,Low,Resolved,2024-04-18,2024-05-17,Xbox,Africa,LiveOps,Network,M2,Medium
7181,Bug Fixes,Low,Resolved,2025-03-25,2025-04-04,Mac,Asia,Expansion Pack,Mods & Custom Content,M5,Low
7182,Expansion Pack,Critical,New,2024-10-11,,PC,Europe,Audio,Graphics,M2,Medium
7183,Skills,Low,In Progress,2024-11-22,,PlayStation,Oceania,Build Mode,UI,M6,Medium
7184,Expansion Pack,Medium,Resolved,2025-02-19,2025-02-20,Xbox,Africa,Expansion Pack,Graphics,M7,Medium
7185,UI,Low,Investigating,2024-09-04,,PC,Africa,Platform,Network,M5,High
7186,Live Mode,High,Resolved,2024-08-24,2024-08-29,PlayStation,South America,Expansion Pack,Audio,M5,High
7187,Multiplayer,Critical,Resolved,2024-12-05,2024-12-30,Mac,North America,Platform,Gameplay,M3,Low
7188,Live Mode,Medium,Resolved,2024-11-18,2024-11-19,Xbox,Africa,Expansion Pack,Graphics,M7,High
7189,Aspirations,Low,Resolved,2024-10-21,2024-11-13,PlayStation,North America,UI/UX,Mods & Custom Content,M7,Medium
7190,Occults,Medium,Resolved,2024-05-04,2024-05-19,PC,Africa,Audio,UI,M7,Medium
7191,Build Mode,High,Investigating,2025-01-13,,PlayStation,South America,LiveOps,Mods & Custom Content,M6,Medium
7192,Skills,Medium,Resolved,2024-11-10,2024-11-24,Xbox,Asia,Audio,Mods & Custom Content,M2,Medium
7193,UI,Critical,Resolved,2024-08-06,2024-09-03,PC,Europe,Expansion Pack,Performance,M2,High
7194,Aging System,High,Resolved,2024-09-09,2024-10-02,PC,South America,Audio,Audio,M6,Low
7195,Social Interactions,Low,Resolved,2024-06-02,2024-06-15,Xbox,North America,Build Mode,Audio,M1,High
7196,Careers,Low,Resolved,2024-06-08,2024-06-28,PlayStation,Oceania,LiveOps,Performance,M6,Medium
7197,Tutorial,High,Resolved,2024-11-07,2024-11-26,PC,Africa,UI/UX,Expansion Pack,M3,Low
7198,Social Interactions,Low,Resolved,2024-07-29,2024-08-28,PlayStation,Europe,Graphics,Network,M5,High
7199,Multiplayer,Low,New,2024-09-23,,Mac,Europe,Build Mode,Graphics,M2,Low
7200,Mods & Custom Content,Low,Resolved,2024-11-27,2024-12-15,Mac,Africa,CAS,Network,M7,Low
7201,Seasons,Low,Resolved,2025-04-03,2025-04-12,Xbox,Asia,Audio,UI,M2,Medium
7202,Mods & Custom Content,Low,Resolved,2024-08-12,2024-08-14,Xbox,Europe,LiveOps,Network,M7,Medium
7203,Careers,Low,Resolved,2024-12-23,2025-01-04,PC,Africa,Platform,Performance,M5,Low
7204,World Map,Medium,Won't Fix,2024-08-21,2024-09-12,Xbox,South America,LiveOps,Mods & Custom Content,M1,Low
7205,Skills,Low,Resolved,2024-07-22,2024-07-28,Xbox,Asia,Audio,Gameplay,M4,Medium
7206,Pets,Low,Resolved,2025-01-18,2025-02-16,PlayStation,North America,LiveOps,Audio,M3,Low
7207,Pets,Medium,Resolved,2024-09-30,2024-10-14,Mac,Africa,Audio,Audio,M1,Medium
7208,Aspirations,Low,Resolved,2024-07-17,2024-07-30,PC,Africa,Graphics,Graphics,M7,Low
7209,Tutorial,High,Resolved,2025-04-12,2025-05-07,PC,South America,UI/UX,Graphics,M2,High
7210,Skills,Medium,New,2024-08-21,,Xbox,South America,Expansion Pack,Performance,M1,High
7211,Multiplayer,Medium,Resolved,2024-10-03,2024-10-15,PlayStation,Asia,Expansion Pack,Graphics,M4,Medium
7212,Seasons,Medium,Resolved,2024-11-23,2024-12-08,PlayStation,Asia,Build Mode,Mods & Custom Content,M4,High
7213,Expansion Pack,High,Investigating,2024-04-23,,Mac,Asia,LiveOps,Mods & Custom Content,M6,Low
7214,Graphics,Critical,Resolved,2024-12-27,2025-01-02,Xbox,Oceania,Build Mode,Expansion Pack,M1,Low
7215,Multiplayer,Low,Won't Fix,2024-12-10,2024-12-16,PC,Asia,Audio,Graphics,M3,Medium
7216,Careers,Low,Resolved,2024-04-18,2024-04-25,PlayStation,Europe,LiveOps,Mods & Custom Content,M1,Medium
7217,Build Mode,Low,Resolved,2024-10-09,2024-10-23,PlayStation,North America,CAS,Graphics,M6,Low
7218,UI,Medium,In Progress,2025-03-13,,Xbox,Oceania,LiveOps,Network,M6,Medium
7219,Graphics,Low,Resolved,2024-12-20,2024-12-22,PlayStation,Oceania,Platform,Mods & Custom Content,M7,High
7220,Social Interactions,Low,Resolved,2024-09-16,2024-10-16,Mac,South America,Build Mode,Graphics,M7,Low
7221,Graphics,Low,Resolved,2025-03-11,2025-03-14,Mac,Africa,Graphics,Audio,M2,Medium
7222,Skills,Low,Resolved,2024-12-31,2025-01-10,Xbox,Asia,Expansion Pack,Gameplay,M3,High
7223,Multiplayer,Low,Resolved,2025-01-22,2025-02-11,PC,Oceania,UI/UX,Performance,M5,High
7224,Bug Fixes,Critical,Resolved,2024-10-31,2024-11-03,Xbox,South America,LiveOps,Gameplay,M5,High
7225,Expansion Pack,Medium,Resolved,2025-01-31,2025-02-27,PlayStation,South America,Graphics,Network,M6,Medium
7226,Mods & Custom Content,Low,Investigating,2024-12-11,,Xbox,South America,CAS,Audio,M3,Low
7227,World Map,Low,New,2024-05-16,,Xbox,Asia,Audio,Audio,M5,Low
7228,Expansion Pack,Medium,Resolved,2024-04-29,2024-05-17,PC,North America,Audio,Network,M3,Medium
7229,Graphics,Low,Resolved,2025-02-16,2025-02-27,Xbox,Asia,LiveOps,Mods & Custom Content,M1,Medium
7230,Bug Fixes,Low,In Progress,2024-12-19,,PC,North America,CAS,Expansion Pack,M6,Medium
7231,Audio,Low,Won't Fix,2024-12-20,2024-12-22,PlayStation,Asia,CAS,UI,M1,Medium
7232,Multiplayer,Medium,Resolved,2024-08-25,2024-09-02,PC,Europe,CAS,Mods & Custom Content,M2,Medium
7233,Aging System,Low,Resolved,2025-02-09,2025-03-06,PC,Africa,Expansion Pack,Gameplay,M1,Low
7234,Live Mode,Medium,Resolved,2025-02-14,2025-03-14,Mac,Europe,Audio,Mods & Custom Content,M6,High
7235,Mods & Custom Content,Low,Resolved,2024-08-27,2024-09-08,PC,North America,Graphics,Audio,M2,Low
7236,Live Mode,Critical,Resolved,2024-06-21,2024-07-02,Mac,Europe,Graphics,Network,M4,Low
7237,Aging System,High,Resolved,2025-01-24,2025-02-22,PC,Asia,Expansion Pack,Audio,M2,High
7238,Audio,Medium,Resolved,2024-12-29,2025-01-23,PC,Africa,Graphics,UI,M1,Medium
7239,Bug Fixes,Medium,Resolved,2024-04-21,2024-05-16,PlayStation,Europe,CAS,Expansion Pack,M5,Medium
7240,Skills,Medium,Resolved,2024-10-04,2024-10-17,Xbox,Africa,Audio,Mods & Custom Content,M6,Medium
7241,Create-a-Sim,Low,Resolved,2025-03-26,2025-04-15,PC,South America,UI/UX,Graphics,M2,Medium
7242,Pets,Low,Won't Fix,2024-09-27,2024-10-01,PC,Asia,Graphics,Mods & Custom Content,M2,Medium
7243,Aging System,High,Resolved,2024-07-08,2024-07-20,Mac,North America,Graphics,UI,M5,High
7244,Social Interactions,Medium,Resolved,2024-04-25,2024-04-27,PC,South America,Audio,Network,M5,High
7245,Aging System,Medium,In Progress,2024-07-29,,Xbox,Oceania,Graphics,Expansion Pack,M4,High
7246,Aspirations,Low,New,2025-03-21,,PC,South America,CAS,Network,M7,Medium
7247,Occults,Medium,Resolved,2024-08-26,2024-09-19,PlayStation,Asia,Audio,Audio,M3,Low
7248,Seasons,Medium,Resolved,2024-05-20,2024-06-09,PlayStation,Europe,Platform,Audio,M3,Low
7249,Social Interactions,Medium,Resolved,2024-11-28,2024-12-27,Xbox,Europe,UI/UX,Network,M3,Low
7250,Aging System,High,New,2024-08-06,,Mac,Europe,UI/UX,Gameplay,M2,Medium
7251,Seasons,Low,Resolved,2025-01-05,2025-01-09,Xbox,Europe,CAS,Network,M5,Medium
7252,Pets,Low,Resolved,2024-07-12,2024-08-04,PlayStation,Asia,Platform,Performance,M4,High
7253,Multiplayer,Low,Resolved,2024-10-15,2024-10-21,Mac,Africa,Graphics,Graphics,M1,Medium
7254,Multiplayer,Medium,Resolved,2024-08-28,2024-09-23,Mac,Asia,Platform,Gameplay,M5,Low
7255,Occults,Low,Resolved,2024-07-29,2024-08-07,Xbox,Asia,Audio,Expansion Pack,M1,Medium
7256,Multiplayer,Low,Resolved,2025-03-15,2025-03-30,Xbox,Europe,Graphics,Network,M4,Medium
7257,Create-a-Sim,Low,Resolved,2025-01-01,2025-01-24,PC,North America,Build Mode,Expansion Pack,M5,Medium
7258,Pets,High,Investigating,2024-07-03,,PC,Europe,Build Mode,UI,M6,High
7259,Audio,Medium,Resolved,2024-06-28,2024-07-09,Xbox,Europe,Build Mode,Audio,M4,Low
7260,Tutorial,Medium,Resolved,2025-02-12,2025-02-15,PC,Asia,Expansion Pack,Network,M4,Low
7261,Create-a-Sim,High,Resolved,2024-09-09,2024-09-23,PlayStation,South America,Expansion Pack,Gameplay,M7,Medium
7262,Careers,Critical,Resolved,2025-03-02,2025-03-11,PlayStation,South America,Expansion Pack,UI,M2,Low
7263,Social Interactions,Medium,Resolved,2024-11-12,2024-11-28,PlayStation,Europe,CAS,Audio,M1,Medium
7264,Aging System,Critical,In Progress,2024-10-15,,Xbox,Africa,Graphics,Performance,M5,Low
7265,Aging System,High,Investigating,2024-11-05,,PC,Asia,LiveOps,Graphics,M7,Medium
7266,Seasons,Medium,Resolved,2024-12-15,2025-01-14,PC,South America,Build Mode,Expansion Pack,M1,Medium
7267,Careers,Low,New,2024-11-11,,PlayStation,Europe,UI/UX,Expansion Pack,M3,High
7268,Live Mode,Low,Won't Fix,2024-12-23,2025-01-15,PC,Africa,Audio,Network,M3,Medium
7269,Live Mode,High,New,2024-11-10,,PC,Oceania,Audio,Gameplay,M7,Medium
7270,UI,Low,Resolved,2024-05-11,2024-05-21,PC,Oceania,Graphics,Audio,M2,Medium
7271,Expansion Pack,Medium,Won't Fix,2024-06-03,2024-06-22,PC,South America,LiveOps,Network,M2,High
7272,UI,Low,Resolved,2024-05-11,2024-06-02,Xbox,Oceania,Expansion Pack,Gameplay,M3,Medium
7273,Audio,Medium,New,2024-07-22,,Xbox,Oceania,LiveOps,Network,M3,Medium
7274,Bug Fixes,Low,Resolved,2024-11-12,2024-12-01,Xbox,North America,Audio,Network,M5,Medium
7275,Pets,Medium,New,2024-07-10,,PC,Africa,Build Mode,Graphics,M4,Low
7276,Build Mode,High,Investigating,2024-10-26,,Xbox,Oceania,CAS,Graphics,M6,High
7277,Skills,High,Resolved,2025-01-29,2025-02-25,PlayStation,Asia,Audio,Network,M7,Medium
7278,Seasons,Low,Resolved,2024-06-27,2024-07-05,PlayStation,Asia,Platform,Graphics,M1,Low
7279,Aging System,Medium,Investigating,2024-12-22,,Xbox,Asia,Build Mode,Gameplay,M6,Medium
7280,Tutorial,Low,New,2025-04-16,,Xbox,Europe,Graphics,Audio,M2,High
7281,Mods & Custom Content,Medium,Resolved,2024-12-27,2025-01-18,Mac,Asia,Build Mode,Mods & Custom Content,M1,Low
7282,Social Interactions,Medium,Resolved,2024-10-30,2024-11-12,Xbox,Asia,Build Mode,Gameplay,M4,Medium
7283,Occults,High,Resolved,2024-07-19,2024-08-08,Mac,Europe,Audio,Mods & Custom Content,M4,Medium
7284,Graphics,Medium,New,2024-11-09,,PlayStation,Africa,UI/UX,Gameplay,M4,Low
7285,Careers,Medium,Resolved,2024-10-01,2024-10-12,PC,Asia,Build Mode,Performance,M3,Medium
7286,Tutorial,Medium,Resolved,2025-03-27,2025-04-09,PC,Africa,Expansion Pack,Network,M3,Low
7287,Tutorial,High,Resolved,2024-12-08,2024-12-09,Xbox,North America,LiveOps,Mods & Custom Content,M5,Medium
7288,Careers,High,Resolved,2025-03-29,2025-04-23,PC,South America,UI/UX,Mods & Custom Content,M4,Low
7289,Aging System,Low,Resolved,2024-05-06,2024-05-23,PC,Europe,CAS,Expansion Pack,M3,High
7290,Expansion Pack,Low,Won't Fix,2025-03-27,2025-04-19,Mac,North America,Audio,Performance,M3,Low
7291,Live Mode,Low,Resolved,2024-09-23,2024-10-15,PlayStation,Oceania,CAS,UI,M1,Low
7292,Build Mode,High,Resolved,2025-04-17,2025-05-03,PlayStation,North America,CAS,UI,M4,Medium
7293,Bug Fixes,Low,New,2024-07-27,,Xbox,Oceania,Build Mode,Expansion Pack,M1,High
7294,Audio,Low,Won't Fix,2024-12-22,2025-01-19,PC,Europe,LiveOps,Graphics,M3,Medium
7295,Aging System,Critical,Resolved,2024-10-05,2024-10-17,PC,Africa,Audio,UI,M2,High
7296,Mods & Custom Content,Medium,Resolved,2024-08-28,2024-09-01,Xbox,Oceania,UI/UX,Mods & Custom Content,M7,Medium
7297,Mods & Custom Content,Medium,Resolved,2025-01-20,2025-01-23,Mac,Europe,Expansion Pack,Performance,M6,Low
7298,Multiplayer,Low,Resolved,2025-03-07,2025-03-12,Xbox,Asia,Platform,Mods & Custom Content,M5,Low
7299,Live Mode,Low,Resolved,2024-07-09,2024-07-27,PC,Europe,Expansion Pack,Mods & Custom Content,M7,Medium
7300,Build Mode,Medium,Investigating,2024-07-28,,PlayStation,North America,Graphics,Expansion Pack,M4,Medium
7301,Graphics,Medium,Resolved,2024-09-18,2024-10-08,Mac,Africa,CAS,Network,M7,Medium
7302,Careers,Low,Resolved,2024-09-29,2024-10-01,PC,Asia,UI/UX,Gameplay,M7,High
7303,Live Mode,Low,Investigating,2024-04-19,,Mac,Europe,UI/UX,UI,M5,Medium
7304,Bug Fixes,Low,Won't Fix,2024-06-28,2024-07-20,PlayStation,Oceania,Audio,Audio,M5,Low
7305,Audio,Low,Resolved,2024-05-17,2024-05-21,Xbox,Europe,Expansion Pack,Gameplay,M7,Low
7306,Live Mode,Medium,Resolved,2024-11-13,2024-12-13,PC,Oceania,CAS,Graphics,M2,High
7307,Aspirations,Low,Won't Fix,2024-04-27,2024-05-22,PC,Africa,LiveOps,Expansion Pack,M5,Low
7308,Live Mode,Low,Resolved,2025-01-12,2025-02-11,Mac,North America,UI/UX,Performance,M1,Medium
7309,World Map,Low,New,2025-04-10,,PlayStation,North America,UI/UX,Expansion Pack,M7,Medium
7310,Build Mode,Medium,Resolved,2024-09-20,2024-10-12,PlayStation,South America,Expansion Pack,Expansion Pack,M5,High
7311,Live Mode,Low,Resolved,2024-05-15,2024-05-23,Mac,Africa,Build Mode,Gameplay,M3,Medium
7312,Mods & Custom Content,High,Resolved,2024-07-18,2024-08-16,Mac,Asia,Platform,UI,M3,High
7313,Social Interactions,Low,Resolved,2024-06-17,2024-06-23,PlayStation,South America,UI/UX,UI,M5,Low
7314,Aging System,High,Resolved,2024-08-09,2024-08-15,Mac,North America,Graphics,Performance,M6,Low
7315,Create-a-Sim,Low,Resolved,2024-12-03,2024-12-16,Mac,Oceania,Expansion Pack,Audio,M1,Medium
7316,Aspirations,Medium,Resolved,2024-05-23,2024-06-20,Xbox,South America,Expansion Pack,Gameplay,M4,Low
7317,UI,Low,Resolved,2024-10-10,2024-11-09,PC,Europe,Build Mode,Expansion Pack,M3,Medium
7318,Bug Fixes,Low,Resolved,2025-02-07,2025-02-16,PC,North America,Expansion Pack,Graphics,M2,High
7319,Bug Fixes,Low,Resolved,2024-11-20,2024-11-21,Mac,Asia,Build Mode,Expansion Pack,M3,High
7320,Bug Fixes,High,Resolved,2024-12-03,2024-12-17,PC,South America,Platform,Network,M5,Low
7321,Build Mode,Critical,Resolved,2024-08-18,2024-09-12,Xbox,Asia,CAS,Expansion Pack,M7,Medium
7322,Bug Fixes,Low,Resolved,2024-07-18,2024-07-22,Mac,North America,LiveOps,Performance,M5,Medium
7323,Mods & Custom Content,Critical,New,2024-05-27,,PlayStation,Asia,Expansion Pack,Network,M7,High
7324,Multiplayer,High,Resolved,2024-07-14,2024-07-24,Mac,Africa,LiveOps,UI,M6,Medium
7325,Create-a-Sim,Low,Resolved,2024-08-20,2024-08-29,PC,Asia,Platform,Mods & Custom Content,M4,Medium
7326,Audio,Critical,Resolved,2024-05-07,2024-05-31,Xbox,Asia,CAS,Performance,M6,Low
7327,Bug Fixes,Medium,In Progress,2024-08-18,,Mac,Oceania,Platform,Mods & Custom Content,M5,High
7328,World Map,Medium,Investigating,2025-02-02,,PlayStation,Africa,Platform,UI,M7,Medium
7329,Graphics,High,Resolved,2025-03-29,2025-04-24,PlayStation,Europe,Platform,Graphics,M3,Medium
7330,Careers,Medium,Resolved,2025-01-26,2025-02-05,PC,North America,LiveOps,Gameplay,M6,Medium
7331,Audio,Critical,Resolved,2024-11-30,2024-12-12,Xbox,Europe,Graphics,Audio,M5,High
7332,UI,Low,Resolved,2025-01-22,2025-01-27,Xbox,Oceania,LiveOps,Mods & Custom Content,M5,Medium
7333,Pets,Medium,In Progress,2024-12-02,,Mac,Europe,Audio,Network,M6,Low
7334,Skills,Medium,Resolved,2024-11-15,2024-12-11,Mac,Europe,Audio,Performance,M2,Medium
7335,Skills,Low,Resolved,2024-05-19,2024-05-21,Xbox,Africa,Build Mode,Performance,M1,High
7336,Mods & Custom Content,Low,Resolved,2024-05-10,2024-06-06,Mac,Asia,Build Mode,Graphics,M6,Medium
7337,Aspirations,Medium,Resolved,2024-04-30,2024-05-09,Xbox,Europe,Graphics,Network,M4,Low
7338,Bug Fixes,High,Resolved,2024-08-10,2024-09-09,PlayStation,South America,Graphics,Gameplay,M3,Medium
7339,Create-a-Sim,Medium,Resolved,2025-02-22,2025-03-15,PC,Europe,Graphics,Graphics,M1,Medium
7340,Build Mode,Critical,Investigating,2024-05-11,,Mac,North America,Platform,Audio,M6,High
7341,Live Mode,Medium,Resolved,2024-06-03,2024-06-12,PC,Asia,Graphics,Expansion Pack,M7,Medium
7342,Live Mode,Low,In Progress,2025-03-20,,PC,Europe,UI/UX,Expansion Pack,M3,High
